8731,576180,7423,1272,-9110,32341,-11594,-20867
8732,576246,7220,1590,-9120,32255,-11089,-21532
8733,576312,7020,1720,-9057,32149,-10324,-21859
8734,576378,6835,1838,-9038,32087,-9689,-22512
8735,576444,6608,2061,-9060,31978,-9161,-23120
8736,576510,6469,2268,-9131,31812,-8433,-23494
8737,576576,6261,2377,-8981,31649,-7837,-23998
8738,576642,6019,2500,-8932,31321,-7058,-24421
8739,576708,5879,2667,-8937,31016,-6472,-24783
8740,576774,5688,2787,-8850,30948,-5653,-25206
8741,576840,5485,2980,-8801,30610,-5053,-25624
8742,576906,5269,3109,-8744,30335,-4328,-26152
8743,576972,5022,3248,-8682,30053,-3606,-26531
8744,577038,4900,3421,-8656,29806,-2954,-26974
8745,577104,4679,3459,-8586,29471,-2308,-27280
8746,577170,4523,3608,-8464,29128,-1625,-27673
8747,577236,4322,3756,-8377,28876,-1048,-27962
8748,577302,4178,3820,-8371,28551,-431,-28326
8749,577368,3991,3951,-8296,28280,137,-28674
8750,577434,3799,4044,-8216,27909,848,-29006
8751,577500,3595,4174,-8174,27580,1525,-29303
8752,577566,3440,4255,-8078,27231,2207,-29685
8753,577632,3211,4360,-7938,26859,2925,-29886
8754,577698,3105,4463,-7843,26382,3508,-30138
8755,577764,2874,4508,-7776,25991,4299,-30386
8756,577830,2712,4619,-7624,25547,4920,-30603
8757,577896,2522,4672,-7562,25103,5614,-30935
8758,577962,2329,4834,-7508,24665,6277,-31162
8759,578028,2160,4824,-7383,24246,6922,-31366
8760,578094,1983,4892,-7249,23810,7588,-31527
8761,578160,1877,4950,-7128,23251,8245,-31705
8762,578226,1678,4975,-7011,22794,8929,-31941
8763,578292,1524,5032,-6954,22305,9586,-32136
8764,578358,1369,5104,-6783,21834,10259,-32297
8765,578424,1216,5110,-6718,21391,10879,-32357
8766,578490,1053,5166,-6568,20938,11459,-32556
8767,578556,937,5263,-6426,20397,12134,-32579
8768,578622,772,5280,-6315,19811,12724,-32608
8769,578688,684,5267,-6238,19299,13260,-32723
8770,578754,495,5256,-6119,18705,13939,-32767
8771,578820,357,5278,-5994,18143,14481,-32808
8772,578886,180,5343,-5877,17620,15108,-32888
8773,578952,61,5323,-5709,17041,15677,-32881
8774,579018,-81,5343,-5602,16454,16289,-32860
8775,579084,-210,5342,-5492,15844,16901,-32819
8776,579150,-354,5346,-5353,15287,17418,-32860
8777,579216,-445,5370,-5242,14665,17974,-32726
8778,579282,-620,5313,-5066,14061,18554,-32751
8779,579348,-690,5326,-4933,13417,19173,-32676
8780,579414,-816,5366,-4815,12813,19694,-32683
8781,579480,-889,5309,-4707,12262,20229,-32476
8782,579546,-1031,5245,-4585,11636,20616,-32441
8783,579612,-1121,5278,-4493,10997,21130,-32240
8784,579678,-1233,5206,-4358,10367,21665,-32076
8785,579744,-1333,5188,-4250,9644,22120,-31881
8786,579810,-1458,5189,-4089,9087,22631,-31830
8787,579876,-1532,5118,-3990,8388,23097,-31595
8788,579942,-1641,5138,-3856,7723,23482,-31420
8789,580008,-1687,5049,-3694,7086,24005,-31216
8790,580074,-1802,5057,-3583,6342,24400,-30974
8791,580140,-1886,5009,-3467,5682,24876,-30764
8792,580206,-1992,4998,-3392,5037,25332,-30402
8793,580272,-2030,4944,-3212,4302,25625,-30150
8794,580338,-2088,4883,-3123,3650,26173,-29862
8795,580404,-2190,4847,-2959,2941,26582,-29727
8796,580470,-2261,4769,-2877,2288,27022,-29369
8797,580536,-2317,4728,-2733,1606,27373,-29025
8798,580602,-2423,4667,-2626,1002,27700,-28812
8799,580668,-2475,4596,-2478,270,27950,-28440
8800,580734,-2523,4547,-2390,-408,28227,-28141
8801,580800,-2540,4475,-2280,-966,28500,-27690
8802,580866,-2560,4450,-2146,-1602,28897,-27370
8803,580932,-2637,4366,-2068,-2278,29164,-26864
8804,580998,-2683,4338,-1959,-2875,29459,-26653
8805,581064,-2703,4252,-1864,-3585,29680,-26111
8806,581130,-2768,4184,-1798,-4278,30021,-25789
8807,581196,-2788,4083,-1557,-4970,30254,-25382
8808,581262,-2823,4076,-1625,-5684,30418,-24869
8809,581328,-2903,3859,-1453,-6328,30803,-24499
8810,581394,-2881,3932,-1350,-7028,30810,-24044
8811,581460,-2812,3839,-1249,-7681,31189,-23633
8812,581526,-2946,3811,-1175,-8243,31495,-23180
8813,581592,-2898,3774,-1039,-9019,31552,-22699
8814,581658,-3018,3626,-1029,-9683,31829,-22080
8815,581724,-3002,3553,-842,-10292,31609,-21664
8816,581790,-2929,3486,-789,-10968,31761,-21174
8817,581856,-3028,3363,-796,-11552,31902,-20575
8818,581922,-3074,3365,-626,-12247,31951,-20098
8819,581988,-3033,3287,-626,-12841,32036,-19486
8820,582054,-3079,3220,-440,-13469,32123,-18953
8821,582120,-3050,3105,-400,-13915,32219,-18406
8822,582186,-3041,3089,-307,-14478,32177,-17831
8823,582252,-3059,3003,-230,-15045,32275,-17082
8824,582318,-3128,2848,-114,-15706,32305,-16476
8825,582384,-3050,2842,-84,-16280,32248,-15754
8826,582450,-3053,2615,-59,-16893,32376,-15284
8827,582516,-3090,2689,45,-17431,32284,-14654
8828,582582,-2991,2650,165,-18005,32283,-14131
8829,582648,-3036,2519,151,-18443,32241,-13370
8830,582714,-3011,2490,208,-19033,32179,-12846
8831,582780,-3041,2334,326,-19633,32106,-12313
8832,582846,-3022,2315,299,-20360,31966,-11707
8833,582912,-3062,2194,434,-20688,31860,-11093
8834,582978,-3057,2154,521,-21466,31802,-10553
8835,583044,-2947,2133,611,-21836,31564,-9871
8836,583110,-2977,1979,654,-22358,31384,-9261
8837,583176,-2976,1865,640,-22820,31178,-8531
8838,583242,-2972,1878,706,-23221,30831,-8044
8839,583308,-2879,1829,628,-23749,30760,-7214
8840,583374,-2913,1746,776,-24126,30568,-6716
8841,583440,-2853,1706,695,-24596,30411,-5942
8842,583506,-2834,1634,863,-25071,30107,-5406
8843,583572,-2838,1590,810,-25647,29888,-4659
8844,583638,-2819,1469,907,-25906,29588,-3981
8845,583704,-2759,1461,978,-26280,29345,-3316
8846,583770,-2617,1307,1058,-26673,29125,-2552
8847,583836,-2710,1304,1051,-27080,28798,-1666
8848,583902,-2707,1106,1135,-27455,28587,-1181
8849,583968,-2626,1199,1105,-27872,28111,-476
8850,584034,-2575,1049,1052,-28163,27975,175
8851,584100,-2598,1062,1178,-28513,27526,893
8852,584166,-2514,960,1313,-28702,27141,1700
8853,584232,-2564,1014,1232,-28944,26828,2248
8854,584298,-2512,899,1241,-29279,26599,2920
8855,584364,-2559,861,1323,-29483,26030,3628
8856,584430,-2428,780,1311,-29886,25693,4339
8857,584496,-2472,670,1346,-29971,25231,4946
8858,584562,-2365,681,1326,-30136,24714,5651
8859,584628,-2254,662,1350,-30471,24404,6239
8860,584694,-2231,548,1402,-30649,23998,7055
8861,584760,-2248,555,1343,-30740,23312,7561
8862,584826,-2220,457,1393,-31119,22850,8184
8863,584892,-2163,348,1382,-31207,22436,8877
8864,584958,-2163,367,1360,-31548,21947,9403
8865,585024,-2151,323,1358,-31715,21515,10162
8866,585090,-2134,283,1449,-31820,20909,10736
8867,585156,-2075,261,1565,-31922,20315,11366
8868,585222,-1967,167,1482,-31943,19823,11999
8869,585288,-1992,126,1519,-31942,19137,12614
8870,585354,-1783,21,1534,-32087,18700,13202
8871,585420,-1908,62,1555,-32134,18114,13849
8872,585486,-1825,77,1558,-32244,17595,14461
8873,585552,-1845,-23,1517,-32178,16993,15057
8874,585618,-1832,-113,1579,-32213,16398,15608
8875,585684,-1801,-124,1532,-32190,15941,16173
8876,585750,-1763,-205,1482,-32145,15226,16856
8877,585816,-1681,-228,1572,-32078,14736,17306
8878,585882,-1695,-238,1530,-32079,14135,18075
8879,585948,-1640,-343,1599,-31968,13608,18581
8880,586014,-1647,-311,1626,-31833,13041,19169
8881,586080,-1560,-338,1595,-31863,12438,19660
8882,586146,-1576,-396,1648,-31678,11853,20240
8883,586212,-1521,-390,1617,-31735,11130,20802
8884,586278,-1507,-432,1609,-31664,10485,21337
8885,586344,-1510,-547,1687,-31554,9852,21763
8886,586410,-1441,-534,1588,-31454,9064,22280
8887,586476,-1364,-620,1621,-31317,8570,22776
8888,586542,-1363,-614,1611,-31152,7915,23251
8889,586608,-1359,-588,1646,-30933,7184,23663
8890,586674,-1301,-692,1573,-30715,6522,24170
8891,586740,-1285,-681,1653,-30347,5765,24514
8892,586806,-1280,-691,1612,-30144,5094,24991
8893,586872,-1206,-761,1622,-30003,4376,25428
8894,586938,-1221,-771,1627,-29637,3700,25778
8895,587004,-1171,-807,1601,-29435,3007,26259
8896,587070,-1117,-855,1608,-29079,2361,26611
8897,587136,-1094,-885,1646,-28746,1772,26958
8898,587202,-1045,-867,1613,-28516,1149,27320
8899,587268,-1077,-998,1635,-28152,467,27765
8900,587334,-996,-1002,1680,-27874,-128,28005
8901,587400,-977,-993,1636,-27534,-789,28341
8902,587466,-929,-1081,1622,-27220,-1429,28672
8903,587532,-910,-1094,1630,-26863,-2140,28999
8904,587598,-847,-1159,1681,-26451,-2788,29274
8905,587664,-790,-1137,1567,-26072,-3466,29477
8906,587730,-768,-1158,1628,-25491,-4154,29749
8907,587796,-780,-1232,1650,-25215,-4896,29980
8908,587862,-689,-1247,1620,-24754,-5584,30263
8909,587928,-737,-1267,1633,-24322,-6220,30515
8910,587994,-651,-1286,1609,-23800,-6960,30766
8911,588060,-603,-1321,1581,-23438,-7609,30899
8912,588126,-607,-1341,1635,-22936,-8198,31156
8913,588192,-545,-1359,1654,-22514,-8879,31317
8914,588258,-534,-1412,1614,-21948,-9507,31466
8915,588324,-476,-1431,1565,-21527,-10124,31715
8916,588390,-452,-1489,1621,-21025,-10781,31937
8917,588456,-423,-1509,1574,-20573,-11375,32019
8918,588522,-349,-1527,1605,-20094,-11980,32011
8919,588588,-354,-1544,1576,-19468,-12656,32118
8920,588654,-249,-1608,1590,-18934,-13207,32246
8921,588720,-250,-1626,1621,-18355,-13861,32252
8922,588786,-226,-1682,1555,-17793,-14391,32313
8923,588852,-209,-1706,1578,-17234,-15043,32342
8924,588918,-165,-1824,1567,-16688,-15660,32402
8925,588984,-139,-1792,1557,-16086,-16302,32428
8926,589050,-81,-1812,1576,-15560,-16826,32429
8927,589116,-44,-1843,1534,-14940,-17415,32369
8928,589182,19,-1860,1533,-14337,-17987,32349
8929,589248,1,-1905,1518,-13799,-18480,32273
8930,589314,112,-1915,1508,-13184,-19067,32248
8931,589380,98,-1954,1475,-12504,-19614,32156
8932,589446,174,-2010,1492,-11920,-20172,32192
8933,589512,237,-2037,1516,-11286,-20707,32069
8934,589578,256,-2097,1508,-10704,-21138,31922
8935,589644,306,-2116,1468,-10057,-21624,31663
8936,589710,345,-2092,1461,-9392,-22139,31503
8937,589776,359,-2160,1441,-8732,-22599,31239
8938,589842,465,-2199,1469,-8090,-23104,31147
8939,589908,476,-2258,1428,-7432,-23583,30967
8940,589974,572,-2287,1395,-6853,-24071,30860
8941,590040,571,-2272,1415,-6175,-24526,30643
8942,590106,680,-2340,1316,-5451,-24827,30398
8943,590172,707,-2353,1350,-4698,-25316,30098
8944,590238,816,-2451,1328,-4039,-25777,29825
8945,590304,816,-2438,1298,-3341,-26161,29624
8946,590370,884,-2549,1289,-2691,-26590,29250
8947,590436,924,-2504,1223,-1992,-27014,29067
8948,590502,974,-2581,1205,-1348,-27481,28806
8949,590568,1021,-2591,1201,-719,-27777,28416
8950,590634,1088,-2591,1127,-33,-28065,28133
8951,590700,1103,-2598,1107,609,-28374,27776
8952,590766,1220,-2651,1092,1235,-28638,27395
8953,590832,1220,-2678,1060,1834,-28990,27062
8954,590898,1311,-2732,1021,2484,-29212,26738
8955,590964,1376,-2754,983,3165,-29608,26428
8956,591030,1479,-2796,1029,3861,-29905,26014
8957,591096,1474,-2860,933,4525,-30183,25613
8958,591162,1548,-2824,904,5234,-30497,25096
8959,591228,1631,-2870,819,5812,-30639,24723
8960,591294,1730,-2860,806,6587,-30930,24213
8961,591360,1788,-2805,841,7232,-31196,23809
8962,591426,1881,-2909,720,7921,-31338,23523
8963,591492,1899,-2960,798,8715,-31654,22932
8964,591558,1973,-2949,611,9273,-31695,22467
8965,591624,2079,-2992,570,10031,-31874,21935
8966,591690,2122,-2973,548,10647,-31984,21451
8967,591756,2240,-2994,402,11165,-32086,20999
8968,591822,2197,-3049,433,11922,-32094,20368
8969,591888,2349,-3017,297,12470,-32137,19850
8970,591954,2385,-3030,265,13197,-32277,19301
8971,592020,2534,-3043,254,13651,-32181,18836
8972,592086,2608,-2998,247,14367,-32452,18267
8973,592152,2674,-3073,167,14902,-32460,17731
8974,592218,2738,-3077,3,15548,-32499,17085
8975,592284,2777,-3087,-33,16080,-32513,16484
8976,592350,2858,-3097,-238,16501,-32522,15838
8977,592416,2885,-3124,-207,17218,-32675,15163
8978,592482,3021,-3029,-349,17693,-32707,14547
8979,592548,3174,-3125,-339,18277,-32528,13753
8980,592614,3135,-3048,-426,18853,-32376,13369
8981,592680,3285,-3033,-458,19380,-32337,12726
8982,592746,3302,-3081,-571,19966,-32326,12241
8983,592812,3407,-3065,-742,20572,-32269,11612
8984,592878,3430,-3068,-746,21071,-32270,10855
8985,592944,3625,-3045,-835,21514,-32116,10390
8986,593010,3588,-3037,-916,22181,-32127,9807
8987,593076,3764,-3002,-965,22759,-31745,9071
8988,593142,3754,-2949,-1157,23224,-31613,8438
8989,593208,3827,-2946,-1235,23520,-31329,7879
8990,593274,3801,-3021,-1321,24092,-31098,7176
8991,593340,3943,-2902,-1416,24428,-30945,6486
8992,593406,3925,-2859,-1521,25023,-30666,5835
8993,593472,4082,-2840,-1576,25321,-30359,5323
8994,593538,4140,-2837,-1690,25964,-30220,4524
8995,593604,4188,-2801,-1760,26259,-29971,3795
8996,593670,4321,-2793,-1985,26719,-29675,3135
8997,593736,4299,-2662,-1999,27089,-29548,2384
8998,593802,4416,-2581,-2223,27568,-29277,1805
8999,593868,4482,-2598,-2243,27870,-29026,1008
9000,593934,4540,-2541,-2430,28438,-28661,441
9001,594000,4598,-2464,-2448,28558,-28421,-318
9002,594066,4615,-2450,-2602,28843,-27993,-899
9003,594132,4629,-2421,-2685,29278,-27703,-1754
9004,594198,4741,-2313,-2813,29451,-27325,-2509
9005,594264,4851,-2274,-2784,29654,-26892,-3068
9006,594330,4843,-2162,-3010,29944,-26594,-3573
9007,594396,4910,-2109,-3040,30163,-26139,-4423
9008,594462,4989,-2029,-3279,30384,-25729,-4961
9009,594528,5010,-1998,-3447,30769,-25290,-5768
9010,594594,5040,-1884,-3463,30797,-24845,-6375
9011,594660,5132,-1799,-3669,30970,-24371,-7057
9012,594726,5011,-1642,-3750,31333,-23847,-7719
9013,594792,5157,-1627,-3890,31519,-23285,-8393
9014,594858,5212,-1525,-4064,31775,-22900,-9008
9015,594924,5166,-1429,-4119,31917,-22135,-9680
9016,594990,5196,-1289,-4265,32151,-21964,-10344
9017,595056,5266,-1251,-4356,32292,-21461,-10891
9018,595122,5319,-1148,-4472,32426,-20923,-11493
9019,595188,5266,-998,-4622,32490,-20319,-12194
9020,595254,5299,-945,-4816,32521,-19726,-12667
9021,595320,5327,-805,-4907,32608,-19258,-13515
9022,595386,5373,-612,-5115,32668,-18652,-13895
9023,595452,5370,-557,-5138,32812,-17971,-14712
9024,595518,5357,-389,-5252,32915,-17523,-15129
9025,595584,5420,-293,-5427,32801,-16900,-15724
9026,595650,5304,-190,-5522,33000,-16366,-16374
9027,595716,5352,-81,-5648,32714,-15841,-16890
9028,595782,5321,89,-5782,32816,-15296,-17502
9029,595848,5241,267,-5916,32681,-14731,-18089
9030,595914,5336,339,-6037,32550,-14237,-18767
9031,595980,5288,449,-6206,32587,-13555,-19404
9032,596046,5299,656,-6230,32486,-12937,-20003
9033,596112,5242,863,-6417,32416,-12355,-20417
9034,596178,5207,918,-6544,32278,-11662,-20863
9035,596244,5172,1071,-6558,32306,-11092,-21539
9036,596310,5175,1252,-6755,32148,-10430,-21991
9037,596376,5110,1417,-6837,32202,-9835,-22460
9038,596442,5076,1574,-6967,32007,-9122,-23064
9039,596508,5004,1791,-7067,31786,-8493,-23496
9040,596574,4859,1877,-7178,31656,-7764,-23951
9041,596640,4864,2053,-7309,31384,-7113,-24400
9042,596706,4839,2239,-7424,31043,-6436,-24864
9043,596772,4751,2384,-7477,30847,-5673,-25265
9044,596838,4674,2620,-7549,30544,-5131,-25635
9045,596904,4614,2782,-7723,30348,-4426,-26006
9046,596970,4557,2931,-7838,30084,-3699,-26465
9047,597036,4462,3073,-7924,29790,-2998,-26891
9048,597102,4347,3280,-8012,29503,-2340,-27269
9049,597168,4230,3418,-8079,29225,-1674,-27610
9050,597234,4160,3644,-8168,28956,-1022,-27999
9051,597300,4043,3766,-8249,28589,-453,-28332
9052,597366,3940,4025,-8305,28360,179,-28607
9053,597432,3809,4166,-8394,28000,848,-28964
9054,597498,3745,4342,-8509,27625,1466,-29309
9055,597564,3622,4561,-8563,27292,2192,-29631
9056,597630,3491,4798,-8638,26848,2874,-29849
9057,597696,3357,4953,-8634,26273,3522,-30131
9058,597762,3267,5127,-8715,25978,4240,-30344
9059,597828,3087,5355,-8776,25463,4918,-30616
9060,597894,2928,5541,-8815,25107,5576,-30970
9061,597960,2799,5717,-8933,24665,6286,-31143
9062,598026,2649,5907,-8934,24264,6994,-31386
9063,598092,2473,6098,-8959,23821,7627,-31532
9064,598158,2371,6303,-8937,23244,8281,-31720
9065,598224,2147,6502,-8998,22849,8997,-31866
9066,598290,2008,6656,-9029,22336,9527,-32008
9067,598356,1832,6873,-9049,21856,10216,-32259
9068,598422,1691,7046,-9091,21370,10845,-32403
9069,598488,1497,7287,-9127,20874,11441,-32547
9070,598554,1320,7474,-9093,20439,12091,-32614
9071,598620,1110,7629,-9078,19827,12731,-32667
9072,598686,917,7851,-9115,19234,13242,-32732
9073,598752,691,8022,-9070,18747,13926,-32751
9074,598818,539,8184,-9062,18089,14490,-32753
9075,598884,324,8403,-9052,17639,15102,-32802
9076,598950,122,8587,-9069,17017,15712,-32868
9077,599016,-88,8806,-9020,16477,16260,-32917
9078,599082,-247,8937,-9009,15859,16838,-32726
9079,599148,-528,9089,-8950,15254,17414,-32814
9080,599214,-758,9291,-8889,14686,18006,-32748
9081,599280,-981,9499,-8849,14074,18527,-32716
9082,599346,-1192,9619,-8767,13480,19123,-32674
9083,599412,-1394,9815,-8666,12893,19647,-32592
9084,599478,-1646,10011,-8652,12303,20182,-32545
9085,599544,-1898,10121,-8595,11735,20692,-32453
9086,599610,-2132,10327,-8528,11006,21139,-32244
9087,599676,-2438,10449,-8395,10393,21633,-32245
9088,599742,-2662,10591,-8303,9659,22107,-31931
9089,599808,-2920,10758,-8220,9014,22563,-31794
9090,599874,-3140,10877,-8138,8353,23073,-31597
9091,599940,-3406,11060,-8061,7674,23524,-31406
9092,600006,-3673,11187,-7896,7090,23984,-31247
9093,600072,-3901,11342,-7850,6430,24455,-30988
9094,600138,-4176,11471,-7695,5729,24858,-30798
9095,600204,-4439,11559,-7525,5091,25273,-30478
9096,600270,-4692,11720,-7349,4311,25648,-30211
9097,600336,-4939,11824,-7279,3661,26116,-29986
9098,600402,-5226,11913,-7080,2964,26616,-29712
9099,600468,-5433,12099,-6920,2277,26924,-29537
9100,600534,-5760,12203,-6787,1621,27427,-29121
9101,600600,-6016,12274,-6607,937,27714,-28791
9102,600666,-6338,12358,-6440,269,27960,-28444
9103,600732,-6582,12419,-6289,-338,28290,-28000
9104,600798,-6838,12550,-6044,-1000,28556,-27811
9105,600864,-7111,12667,-5890,-1576,28794,-27320
9106,600930,-7398,12715,-5685,-2275,29278,-27081
9107,600996,-7718,12809,-5492,-2793,29514,-26709
9108,601062,-7901,12915,-5239,-3631,29747,-26252
9109,601128,-8221,12899,-5025,-4175,29983,-25846
9110,601194,-8506,12900,-4744,-4981,30210,-25360
9111,601260,-8719,12995,-4562,-5635,30438,-24894
9112,601326,-9088,12948,-4333,-6281,30781,-24527
9113,601392,-9276,13092,-4086,-7014,30928,-24134
9114,601458,-9571,13101,-3898,-7678,31262,-23664
9115,601524,-9832,13095,-3556,-8399,31458,-23172
9116,601590,-10079,13124,-3279,-8993,31596,-22612
9117,601656,-10352,13053,-3132,-9692,31668,-22173
9118,601722,-10628,13130,-2764,-10322,31744,-21624
9119,601788,-10844,13103,-2602,-10959,31804,-21144
9120,601854,-11138,13095,-2263,-11712,31890,-20585
9121,601920,-11445,13077,-2009,-12251,32005,-20046
9122,601986,-11700,13046,-1744,-12901,31941,-19568
9123,602052,-11912,13061,-1499,-13537,32110,-18984
9124,602118,-12179,12987,-1126,-14036,32196,-18341
9125,602184,-12379,13025,-786,-14765,32281,-17703
9126,602250,-12622,12867,-524,-15119,32293,-17067
9127,602316,-12852,12736,-164,-15655,32230,-16524
9128,602382,-13102,12738,62,-16280,32286,-15898
9129,602448,-13397,12629,341,-16873,32372,-15293
9130,602514,-13620,12549,716,-17478,32349,-14704
9131,602580,-13844,12520,1059,-17811,32271,-14189
9132,602646,-13967,12444,1325,-18526,32199,-13547
9133,602712,-14250,12289,1687,-18894,32326,-13014
9134,602778,-14579,12168,2052,-19602,32094,-12397
9135,602844,-14661,12037,2360,-20239,32048,-11716
9136,602910,-14939,11884,2642,-20725,31858,-11141
9137,602976,-15101,11829,2896,-21380,31803,-10428
9138,603042,-15286,11708,3398,-21805,31669,-9979
9139,603108,-15470,11493,3642,-22295,31388,-9104
9140,603174,-15647,11317,3949,-22586,31147,-8630
9141,603240,-15816,11179,4377,-23187,30966,-7993
9142,603306,-16000,10950,4690,-23589,30742,-7343
9143,603372,-16122,10771,5087,-24174,30559,-6711
9144,603438,-16319,10533,5355,-24512,30459,-6041
9145,603504,-16587,10438,5800,-25045,29965,-5353
9146,603570,-16654,10160,6148,-25498,29764,-4620
9147,603636,-16843,9844,6602,-26080,29514,-3923
9148,603702,-16904,9758,6869,-26301,29266,-3337
9149,603768,-17034,9481,7368,-26703,28985,-2556
9150,603834,-17126,9234,7583,-27050,28773,-1701
9151,603900,-17348,8987,7954,-27482,28566,-1187
9152,603966,-17382,8725,8328,-27929,28273,-430
9153,604032,-17541,8503,8603,-28290,27950,41
9154,604098,-17628,8297,8893,-28402,27622,856
9155,604164,-17658,7960,9436,-28666,27252,1350
9156,604230,-17658,7744,9726,-28983,26819,2165
9157,604296,-17793,7341,10126,-29248,26637,2898
9158,604362,-17904,7125,10513,-29455,26051,3619
9159,604428,-17916,6825,10803,-29702,25588,4349
9160,604494,-17971,6423,11153,-29989,25199,5094
9161,604560,-17924,6042,11537,-30210,24814,5574
9162,604626,-18046,5914,11891,-30474,24184,6334
9163,604692,-17957,5462,12216,-30621,23852,6996
9164,604758,-18043,5171,12582,-30688,23300,7593
9165,604824,-18052,4846,12906,-31081,22964,8180
9166,604890,-18026,4431,13255,-31284,22503,8886
9167,604956,-18107,4184,13617,-31499,21913,9492
9168,605022,-18099,3800,13975,-31710,21424,10161
9169,605088,-18048,3362,14373,-31940,20852,10772
9170,605154,-17936,3070,14600,-31862,20275,11386
9171,605220,-17786,2618,14967,-31914,19768,11958
9172,605286,-17803,2276,15231,-32001,19252,12619
9173,605352,-17724,1893,15610,-32117,18620,13129
9174,605418,-17656,1537,15890,-32164,18087,13888
9175,605484,-17600,1164,16291,-32150,17602,14381
9176,605550,-17475,706,16555,-32211,17007,15004
9177,605616,-17373,263,16752,-32149,16412,15676
9178,605682,-17246,-119,17104,-32116,15935,16270
9179,605748,-17107,-541,17358,-32221,15352,16884
9180,605814,-17037,-963,17653,-32070,14765,17371
9181,605880,-16843,-1370,17882,-32149,14129,17964
9182,605946,-16684,-1797,18210,-32051,13617,18592
9183,606012,-16546,-2155,18476,-31909,13037,19136
9184,606078,-16384,-2532,18686,-31898,12502,19694
9185,606144,-16280,-3067,18963,-31761,11813,20278
9186,606210,-15967,-3420,19271,-31762,11165,20727
9187,606276,-15802,-3944,19421,-31557,10503,21402
9188,606342,-15556,-4400,19635,-31477,9853,21727
9189,606408,-15355,-4805,19880,-31403,9200,22243
9190,606474,-15176,-5261,20055,-31293,8562,22794
9191,606540,-14936,-5707,20322,-31079,7855,23293
9192,606606,-14699,-6128,20519,-30974,7159,23658
9193,606672,-14374,-6568,20619,-30649,6508,24133
9194,606738,-14118,-7028,20830,-30388,5869,24545
9195,606804,-13800,-7411,20974,-30100,5109,25004
9196,606870,-13542,-7953,21170,-29886,4458,25498
9197,606936,-13283,-8413,21365,-29616,3757,25781
9198,607002,-12996,-8855,21533,-29387,3102,26181
9199,607068,-12675,-9345,21613,-29029,2361,26652
9200,607134,-12325,-9716,21792,-28723,1764,26967
9201,607200,-12021,-10185,21869,-28458,1119,27331
9202,607266,-11649,-10617,22021,-28141,424,27660
9203,607332,-11299,-11071,22095,-27774,-173,27970
9204,607398,-10951,-11533,22201,-27601,-784,28365
9205,607464,-10645,-12013,22279,-27260,-1451,28615
9206,607530,-10276,-12391,22373,-26760,-2132,28987
9207,607596,-9879,-12847,22431,-26380,-2861,29255
9208,607662,-9407,-13264,22403,-26010,-3492,29488
9209,607728,-9081,-13706,22484,-25592,-4147,29758
9210,607794,-8692,-14081,22476,-25147,-4832,30036
9211,607860,-8239,-14552,22445,-24782,-5562,30368
9212,607926,-7846,-14984,22536,-24261,-6163,30518
9213,607992,-7452,-15408,22520,-23839,-6880,30718
9214,608058,-7057,-15806,22565,-23318,-7554,30866
9215,608124,-6523,-16227,22500,-22860,-8180,31162
9216,608190,-6107,-16635,22477,-22409,-8799,31306
9217,608256,-5666,-17023,22404,-21965,-9495,31479
9218,608322,-5221,-17407,22364,-21509,-10150,31652
9219,608388,-4772,-17843,22302,-20991,-10754,31798
9220,608454,-4291,-18222,22238,-20551,-11377,32004
9221,608520,-3863,-18606,22175,-20043,-12048,32146
9222,608586,-3367,-18996,22054,-19513,-12581,32169
9223,608652,-2868,-19330,21963,-18966,-13267,32176
9224,608718,-2354,-19709,21803,-18333,-13835,32246
9225,608784,-1921,-20053,21615,-17825,-14460,32314
9226,608850,-1397,-20427,21539,-17198,-15045,32369
9227,608916,-907,-20756,21396,-16650,-15668,32416
9228,608982,-460,-21115,21241,-16111,-16302,32400
9229,609048,107,-21432,21109,-15527,-16838,32474
9230,609114,622,-21732,20843,-14947,-17379,32343
9231,609180,1120,-22048,20620,-14390,-17915,32282
9232,609246,1641,-22308,20399,-13741,-18448,32266
9233,609312,2169,-22643,20160,-13126,-19037,32305
9234,609378,2675,-22969,19979,-12529,-19592,32165
9235,609444,3210,-23250,19747,-11947,-20144,32096
9236,609510,3718,-23526,19508,-11262,-20726,32018
9237,609576,4243,-23807,19216,-10664,-21158,31927
9238,609642,4774,-24033,18909,-9987,-21694,31711
9239,609708,5306,-24277,18611,-9377,-22154,31508
9240,609774,5857,-24477,18309,-8770,-22648,31423
9241,609840,6370,-24726,18005,-8124,-23233,31177
9242,609906,6909,-24913,17691,-7459,-23518,31050
9243,609972,7433,-25162,17422,-6714,-24068,30819
9244,610038,8028,-25371,17070,-6112,-24527,30650
9245,610104,8512,-25535,16738,-5443,-24896,30423
9246,610170,9032,-25696,16312,-4738,-25342,30172
9247,610236,9568,-25792,16008,-4022,-25821,29908
9248,610302,10126,-25967,15569,-3333,-26243,29649
9249,610368,10609,-26119,15257,-2619,-26639,29320
9250,610434,11154,-26256,14809,-1952,-26992,29069
9251,610500,11666,-26409,14395,-1352,-27445,28728
9252,610566,12184,-26461,13892,-696,-27776,28538
9253,610632,12719,-26556,13520,-97,-28140,28095
9254,610698,13181,-26611,13078,562,-28388,27774
9255,610764,13787,-26710,12633,1205,-28608,27424
9256,610830,14243,-26709,12182,1853,-28985,27056
9257,610896,14763,-26816,11681,2559,-29261,26836
