1893,18920000,25304,27045,28346,20586,707202,706345,709994,29206,23764,22541,27066,24531,32007,356895,28335,29742,20899,336284,20581,21078,19068,878067,25114,25290,24563,873519,25125,38894,707843,28623,61916,32359,2706,-17036,15974,10381,1087,25748,61052,346084,32923,153622,38767,-3592,-46982,28556,-14908,-58692,49523209,49524464,49523274,49999661,49999935,50000210,57500,51442,50888,713613,705317,705404,29563494,21635386,20147217,731827,3497355,3350950,3264896,732673,3820934,2045502,7704714,728954,5426363,3912964,6989463,731155,24537,25281
1894,18930000,9906,9286,11061,9398,707371,706264,709914,10246,10553,8743,9296,8725,10290,369578,11055,10811,11127,313284,9394,9953,7607,908361,9880,9892,9840,868500,9879,-25803,707846,-36833,13472,9841,2649,43700,9266,-23296,1148,-32159,33786,338775,48575,162319,-22341,30901,15325,-36885,50535,6763,49520031,49521088,49519940,49999615,49999822,50000187,29449,24356,22555,713613,705317,705404,29561363,21636651,20142731,731922,3499729,3360724,3258623,734311,3822012,2053921,7673261,731748,5427966,3922197,6974919,732664,9838,9891
1895,18940000,21815,18863,21417,25144,707083,706261,709833,17724,24816,22445,18875,19914,13982,415440,21405,18275,28280,273522,25132,25776,23169,879356,21632,21466,22122,860776,21617,39422,707723,28625,55701,-4843,2649,-17478,24272,11824,1101,26375,63838,338831,58142,155697,33745,-44,-47037,28561,-14908,-58693,49531010,49531769,49530915,49999539,49999726,50000152,10477,12894,10018,713613,705317,705404,29571140,21634141,20159770,731596,3520475,3386770,3270977,735641,3843625,2082126,7644581,737625,5449525,3950118,6977099,734959,22145,21473
1896,18950000,50712,47480,49773,54822,706766,706246,709921,45368,54081,51687,47487,48874,39891,405267,49746,45851,57946,295289,54803,55383,52975,866445,50584,50387,51162,864059,50571,-25622,707641,-36827,68974,31132,2744,41791,47025,-23363,1024,-29982,33790,350976,48152,144768,-25369,31877,17175,-36872,50541,6762,49551803,49552047,49551666,49999462,49999673,50000110,26828,34454,31607,712409,703136,708719,29577699,21641704,20161273,731690,3554079,3408660,3314051,733396,3875708,2104258,7687522,739294,5482560,3973167,7021252,734793,51189,50395
1897,18959999,73124,71634,73572,74124,706462,706306,709791,70680,74644,72620,71614,71695,66863,394212,73538,71176,76271,310082,74084,74644,72252,863861,73072,73017,73216,866785,73087,39179,707516,28630,26024,-546,2724,-19689,63611,10990,977,28686,8822,348478,45069,138022,35861,-1858,-46398,28575,-14903,-58695,49564521,49564354,49564201,49999432,49999677,50000065,54877,61758,59459,712409,703136,708719,29579921,21636012,20170642,731442,3552474,3407490,3312136,733476,3876796,2105089,7688621,739379,5482379,3972897,7021310,734768,73222,73019
1898,18969999,70390,71484,72792,66904,706562,706326,709675,72468,69246,68064,71474,69634,72411,383631,72761,72903,67454,320998,66858,67305,65371,863114,70310,70443,69882,869077,70340,-25823,707518,-36822,40263,-4695,2599,40288,57667,-24430,998,-28723,14182,332327,42454,140959,-23417,30436,17310,-36857,50542,6763,49554618,49554260,49554283,49999478,49999749,50000007,73849,75131,75279,712409,703136,708719,29561714,21636643,20143253,731913,3519845,3386277,3270262,735666,3841342,2080103,7643488,737346,5447534,3948790,6974309,734981,69860,70436
1899,18979999,44950,47186,48424,39303,706925,706255,709764,49470,42778,41761,47204,44322,52208,369728,48398,49968,39307,330766,39281,39753,37808,867676,44778,44994,44101,871623,44801,38973,707645,28624,72773,31329,2566,-18246,33958,8816,1052,28108,40242,328147,39249,148822,37846,-3176,-46554,28567,-14913,-58696,49534096,49533520,49533936,49999607,49999866,49999946,70155,64866,67112,712409,703136,708719,29562115,21634209,20146456,731821,3498813,3358562,3259226,734031,3822995,2054205,7676284,731661,5428007,3921389,6976696,732507,44068,44984
1900,18989999,17489,18656,19962,13904,707242,706288,709609,20463,16537,15216,18672,16668,22638,351522,19953,20987,14516,336980,13893,14377,12409,887235,17328,17461,16910,874129,17339,-26043,707710,-36833,47421,-940,2482,42883,13658,-25236,1135,-32015,67759,317310,40789,160521,-21043,29296,16296,-36878,50531,6761,49521584,49520856,49521562,49999794,49999992,49999878,46507,38829,40886,712409,703136,708719,29555220,21634986,20135502,732018,3497552,3351498,3264673,732752,3819724,2044914,7702021,728975,5425380,3912778,6987123,731252,16890,17455
1901,19000000,10847,9328,11383,11841,707336,706243,709692,9615,12328,10422,9337,9474,8311,399540,11377,10154,14062,285925,11833,12413,10016,899390,10798,10749,10945,863440,10793,39308,707754,28615,21063,-9525,2499,-16432,15215,10026,1115,25614,48348,319487,72999,157621,35354,-620,-47930,28551,-14922,-58697,49522805,49522160,49523034,49999988,50000080,49999814,19276,14624,15302,712409,703136,708719,29564457,21633486,20150667,731740,3503071,3367631,3257535,735118,3826867,2062654,7656554,733927,5432183,3930247,6970012,733596,10952,10750
1902,19010000,30714,27329,30040,34737,707006,706287,709767,25730,34193,31586,27343,28651,21052,412608,30025,26313,38211,280757,34717,35399,32635,874221,30525,30328,31108,861830,30510,-25536,707684,-36834,66720,29814,2536,42331,32362,-23910,1024,-30202,54178,324287,54926,144736,-26129,32571,16852,-36876,50528,6760,49537712,49537198,49538369,50000144,50000088,49999749,14801,19363,15295,712409,703136,708719,29567890,21635993,20153015,731739,3533568,3397106,3285717,735152,3853334,2090075,7652094,738575,5460705,3959306,6989164,735160,31135,30336
1903,19020000,60191,57305,59572,63635,706773,706275,709826,55415,63188,60794,57315,58417,50134,401342,59542,55904,66667,300803,63604,64203,61694,865450,60099,59927,60597,864963,60092,39246,707622,28622,60054,-2588,2602,-18423,55891,11418,970,28628,24759,332755,48164,137066,35197,-1359,-46464,28565,-14916,-58697,49557659,49557312,49558685,50000224,49999992,49999688,39070,46659,40883,712409,703136,708719,29583743,21638453,20173627,731431,3558294,3410141,3320877,732846,3882422,2108322,7698995,739441,5488312,3976133,7031112,734571,60620,59934
1904,19030000,75403,74779,76518,74884,706615,706374,709779,74462,76017,74250,74775,74201,71834,390743,76491,74939,76545,313875,74842,75382,73067,863560,75363,75370,75317,867519,75377,-25763,707587,-36826,7490,-25267,2612,41027,62914,-23665,915,-29463,2462,334167,43222,129316,-24023,30867,17293,-36865,50537,6765,49562503,49562534,49563927,50000213,49999787,49999631,64830,70086,67121,712409,703136,708719,29571971,21639887,20154820,731769,3543713,3403109,3299410,734343,3864684,2097478,7669158,739014,5471596,3966585,7004382,735046,75314,75369
1905,19040000,63734,65389,66718,59129,706887,706256,709895,67007,62049,60895,65410,63016,68221,379351,66683,67480,59440,324202,59106,59603,57504,864578,63637,63813,63078,869842,63655,39048,707676,28625,56502,30425,2634,-17690,46182,10566,971,27864,21991,336860,37569,137184,37099,-2723,-46423,28564,-14912,-58691,49546134,49546535,49548092,50000125,49999513,49999589,75122,73791,75311,712409,703136,708719,29569187,21639887,20150734,731838,3508495,3374234,3260999,735421,3833708,2071743,7646764,735844,5438512,3938985,6969530,734372,63050,63805
1906,19049999,34676,36847,37990,29258,707192,706325,709826,39113,32635,31670,36875,34081,42092,363939,37974,39591,29211,334017,29243,29693,27862,870543,34487,34696,33837,872668,34502,-25981,707777,-36831,70620,-2421,2555,42349,22407,-23931,1125,-30455,50710,326633,33630,159088,-21915,29530,17005,-36874,50534,6760,49526322,49526837,49528661,49999973,49999219,49999577,61846,54940,59490,712409,703136,708719,29559341,21640206,20135943,732093,3497576,3353258,3262734,733131,3820393,2047835,7692410,729889,5425962,3915637,6982863,731708,33806,34686
1907,19059999,12251,12549,14100,10151,707340,706302,710086,13999,12111,10445,12561,11210,15239,351393,14093,14575,11343,331330,10149,10692,8433,903231,12161,12238,11919,872949,12164,38916,707905,28618,29384,-32615,2697,-16585,6220,14307,1108,26475,59847,344809,26480,156624,39144,-3217,-48109,28551,-14914,-58696,49518345,49518784,49520657,49999794,49998986,49999612,34272,26629,31612,712409,703136,708719,29566143,21636344,20150074,731794,3497027,3353327,3261549,733262,3821610,2048799,7693527,730000,5426678,3916044,6984009,731688,11907,12234
1908,19069999,15030,12660,15099,17328,707146,706335,710021,12242,17379,15180,12669,13302,9647,413448,15093,12805,20106,271811,17324,17960,15370,888838,14900,14786,15240,860745,14887,-25487,707830,-36832,39853,27851,2715,42449,13356,-23052,1121,-30794,66321,347194,46458,158467,-26223,-32916,16223,-36879,50538,6759,49524750,49524956,49526643,49999604,49998876,49999684,12877,10481,10036,712409,703136,708719,29563141,21637826,20144075,731918,3510900,3377620,3262012,735654,3832351,2071108,7643626,735880,5438740,3939772,6968533,734488,15256,14790
