171,11220,21199,-21097,-487,17179,-32615,15236
172,11286,21420,-20752,-979,17729,-32704,14669
173,11352,21585,-20424,-1532,18379,-32756,14069
174,11418,21635,-20129,-1985,18817,-32621,13372
175,11484,21801,-19648,-2553,19397,-32569,12796
176,11550,21899,-19322,-2988,19869,-32397,12216
177,11616,21977,-18898,-3489,20487,-32360,11589
178,11682,22106,-18547,-3893,20961,-32246,11006
179,11748,22215,-18208,-4385,21597,-32190,10458
180,11814,22306,-17778,-4790,22184,-32128,9821
181,11880,22419,-17380,-5340,22638,-31790,9235
182,11946,22396,-17071,-5757,23170,-31693,8535
183,12012,22452,-16605,-6224,23610,-31602,7915
184,12078,22513,-16191,-6600,24009,-31279,7248
185,12144,22448,-15822,-7095,24577,-30967,6591
186,12210,22528,-15341,-7495,25053,-30827,5974
187,12276,22590,-14955,-7919,25544,-30554,5304
188,12342,22574,-14517,-8344,25988,-30268,4686
189,12408,22485,-14027,-8697,26354,-30093,3979
190,12474,22497,-13686,-9094,26684,-29772,3443
191,12540,22427,-13188,-9512,27147,-29567,2705
192,12606,22361,-12774,-9900,27543,-29329,1958
193,12672,22338,-12344,-10329,27769,-29079,1253
194,12738,22318,-11937,-10654,28273,-28810,578
195,12804,22185,-11487,-11102,28585,-28519,-132
196,12870,22129,-11053,-11403,28957,-28188,-861
197,12936,21968,-10575,-11714,29266,-27740,-1495
198,13002,21815,-10110,-12057,29488,-27406,-2229
199,13068,21715,-9665,-12376,29769,-27032,-2933
200,13134,21564,-9255,-12702,29979,-26681,-3575
201,13200,21446,-8754,-13041,30209,-26258,-4301
202,13266,21312,-8252,-13380,30484,-25820,-4973
203,13332,21121,-7885,-13653,30712,-25384,-5596
204,13398,20972,-7427,-13890,31037,-24950,-6317
205,13464,20817,-7007,-14232,31200,-24484,-6946
206,13530,20616,-6511,-14488,31395,-24021,-7589
207,13596,20396,-6148,-14711,31630,-23596,-8244
208,13662,20247,-5648,-14988,31774,-23057,-8919
209,13728,20001,-5197,-15190,32056,-22550,-9554
210,13794,19841,-4807,-15459,32193,-22046,-10155
211,13860,19627,-4257,-15677,32450,-21628,-10754
212,13926,19403,-3881,-15852,32510,-21049,-11264
213,13992,19154,-3460,-16053,32552,-20516,-11896
214,14058,18904,-3016,-16221,32658,-19876,-12560
215,14124,18639,-2571,-16426,32704,-19363,-13156
216,14190,18393,-2158,-16595,32842,-18852,-13744
217,14256,18121,-1731,-16740,32920,-18225,-14386
218,14322,17876,-1268,-16946,32968,-17620,-14984
219,14388,17587,-892,-17088,33037,-17096,-15596
220,14454,17307,-447,-17198,32917,-16569,-16141
221,14520,16989,-84,-17282,32893,-15998,-16778
222,14586,16675,358,-17440,32801,-15418,-17363
223,14652,16384,768,-17546,32766,-14905,-18090
224,14718,16100,1167,-17609,32679,-14300,-18588
225,14784,15836,1543,-17757,32655,-13739,-19203
226,14850,15522,1978,-17833,32604,-13126,-19748
227,14916,15210,2332,-17887,32560,-12421,-20282
228,14982,14854,2724,-17903,32441,-11873,-20782
229,15048,14541,3055,-17973,32356,-11173,-21289
230,15114,14216,3445,-17999,32253,-10547,-21783
231,15180,13874,3757,-18017,32193,-9903,-22359
232,15246,13492,4159,-18076,32058,-9268,-22858
233,15312,13241,4562,-18097,31954,-8617,-23344
234,15378,12835,4889,-18128,31753,-7947,-23835
235,15444,12562,5243,-18089,31525,-7240,-24262
236,15510,12174,5548,-18059,31232,-6652,-24597
237,15576,11851,5908,-18086,30974,-5935,-25043
238,15642,11520,6209,-18027,30745,-5197,-25492
239,15708,11075,6477,-18046,30453,-4556,-25963
240,15774,10800,6864,-17955,30296,-3812,-26321
241,15840,10407,7215,-17894,29959,-3107,-26778
242,15906,10106,7441,-17875,29661,-2402,-27143
243,15972,9710,7756,-17755,29360,-1835,-27458
244,16038,9380,7971,-17703,29077,-1166,-27795
245,16104,8945,8254,-17589,28713,-508,-28179
246,16170,8601,8548,-17518,28436,115,-28425
247,16236,8294,8819,-17419,28114,635,-28865
248,16302,7991,9033,-17324,27731,1411,-29188
249,16368,7550,9312,-17239,27457,2044,-29557
250,16434,7186,9550,-17102,26942,2740,-29764
251,16500,6806,9739,-16986,26621,3404,-29932
252,16566,6467,9976,-16781,26207,4147,-30184
253,16632,6100,10210,-16660,25698,4811,-30452
254,16698,5735,10412,-16510,25346,5572,-30813
255,16764,5372,10633,-16342,24836,6167,-31004
256,16830,5010,10826,-16254,24431,6842,-31162
257,16896,4661,11005,-16041,23965,7425,-31423
258,16962,4363,11180,-15866,23386,8053,-31566
259,17028,3998,11249,-15688,23062,8782,-31737
260,17094,3634,11509,-15477,22438,9333,-31998
261,17160,3289,11610,-15317,22039,10174,-32110
262,17226,2892,11791,-15092,21512,10790,-32299
263,17292,2559,11962,-14826,21023,11396,-32386
264,17358,2287,12057,-14690,20535,12018,-32499
265,17424,1962,12208,-14371,20085,12577,-32618
266,17490,1617,12313,-14307,19521,13259,-32610
267,17556,1302,12401,-14039,18824,13810,-32662
268,17622,869,12476,-13940,18353,14428,-32714
269,17688,651,12580,-13603,17636,14873,-32794
270,17754,330,12724,-13428,17214,15633,-32773
271,17820,-15,12762,-13175,16619,16276,-32877
272,17886,-322,12975,-12908,16034,16804,-32769
273,17952,-644,12852,-12685,15480,17376,-32599
274,18018,-906,12964,-12369,14895,17827,-32574
275,18084,-1166,12841,-12145,14232,18477,-32664
276,18150,-1490,13020,-11949,13637,18835,-32527
277,18216,-1719,13061,-11649,13006,19539,-32537
278,18282,-2074,13125,-11319,12455,19981,-32511
279,18348,-2243,13156,-11154,11777,20645,-32344
280,18414,-2695,13137,-10853,11286,21220,-32270
281,18480,-2918,13171,-10594,10397,21700,-32013
282,18546,-3260,13136,-10315,9851,21952,-31874
283,18612,-3448,13017,-10066,9016,22563,-31694
284,18678,-3674,13090,-9791,8535,22953,-31674
285,18744,-3891,13144,-9483,7833,23538,-31357
286,18810,-4119,13053,-9267,7265,24047,-31174
287,18876,-4355,13094,-8908,6631,24396,-30972
288,18942,-4595,13017,-8789,6040,24859,-30709
289,19008,-4796,13003,-8473,5040,25313,-30442
290,19074,-5057,12865,-8224,4587,25656,-30140
291,19140,-5244,12864,-7916,3843,26026,-29847
292,19206,-5317,12776,-7645,3164,26572,-29627
293,19272,-5678,12709,-7377,2522,27093,-29312
294,19338,-5935,12684,-7065,1821,27400,-28991
295,19404,-6091,12496,-6736,1140,27596,-28771
296,19470,-6268,12409,-6616,444,28057,-28423
297,19536,-6494,12350,-6222,-186,28310,-28088
298,19602,-6618,12277,-5981,-940,28676,-27692
299,19668,-6829,12118,-5708,-1475,28874,-27369
300,19734,-6951,12042,-5410,-2123,29235,-26969
301,19800,-7112,11977,-5220,-2790,29516,-26733
302,19866,-7342,11988,-4964,-3526,29770,-26237
303,19932,-7493,11700,-4692,-4051,29930,-25836
304,19998,-7529,11628,-4447,-4744,30125,-25409
305,20064,-7619,11475,-4241,-5504,30548,-24965
306,20130,-7821,11306,-3895,-6197,30891,-24461
307,20196,-7944,11280,-3640,-6854,31062,-24097
308,20262,-8042,11046,-3370,-7512,31210,-23589
309,20328,-8074,10836,-3054,-8220,31485,-23238
310,20394,-8256,10778,-2917,-8847,31627,-22861
311,20460,-8320,10569,-2687,-9632,31705,-22223
312,20526,-8453,10435,-2368,-10144,31802,-21681
313,20592,-8490,10279,-2081,-10962,31777,-21056
314,20658,-8545,10050,-1922,-11597,31929,-20604
315,20724,-8646,9942,-1656,-12064,32025,-20165
316,20790,-8646,9810,-1419,-12866,32088,-19570
317,20856,-8807,9568,-1100,-13369,32343,-19039
318,20922,-8891,9488,-924,-14011,32105,-18302
319,20988,-8862,9157,-703,-14523,32232,-17808
320,21054,-8918,9012,-506,-15063,32219,-17243
321,21120,-8918,8910,-315,-15682,32350,-16715
322,21186,-8998,8715,-158,-16117,32402,-16005
323,21252,-9027,8587,136,-16766,32466,-15482
324,21318,-9082,8330,356,-17377,32399,-14821
325,21384,-9072,8158,539,-17883,32357,-14173
326,21450,-9054,7984,738,-18390,32308,-13607
327,21516,-9044,7833,840,-19052,32232,-13014
328,21582,-9071,7623,1123,-19426,32197,-12444
329,21648,-9122,7453,1315,-20095,32013,-11785
330,21714,-9109,7250,1512,-20704,31901,-11126
331,21780,-9134,7000,1691,-21211,31821,-10614
332,21846,-9082,6852,1870,-21756,31518,-10052
333,21912,-9039,6685,1996,-22300,31536,-9336
334,21978,-9015,6461,2287,-22797,31278,-8727
335,22044,-8931,6307,2380,-23227,31046,-8001
336,22110,-8884,6105,2547,-23723,30857,-7419
337,22176,-8903,5887,2731,-24132,30640,-6752
338,22242,-8855,5734,2835,-24656,30433,-6113
339,22308,-8811,5524,2955,-25113,30246,-5447
340,22374,-8800,5252,3100,-25485,29936,-4769
341,22440,-8762,5155,3243,-25849,29564,-4117
342,22506,-8670,4912,3347,-26325,29446,-3393
343,22572,-8528,4788,3536,-26648,29241,-2672
344,22638,-8470,4602,3631,-27047,28957,-2038
345,22704,-8436,4373,3741,-27501,28669,-1336
346,22770,-8350,4169,3879,-27820,28427,-686
347,22836,-8329,3988,3951,-28132,28161,-20
348,22902,-8286,3789,4058,-28513,27729,742
349,22968,-8150,3611,4216,-28761,27352,1424
350,23034,-8050,3439,4289,-29048,26989,2124
351,23100,-7952,3208,4357,-29243,26618,2762
352,23166,-7857,3087,4434,-29472,26199,3504
353,23232,-7832,2883,4564,-29783,25794,4125
354,23298,-7677,2700,4627,-30003,25379,4833
355,23364,-7600,2526,4701,-30299,24998,5439
356,23430,-7513,2360,4790,-30514,24555,6173
357,23496,-7378,2258,4835,-30686,23907,6807
358,23562,-7258,2046,4855,-30916,23500,7515
359,23628,-7166,1857,4984,-31070,23084,8116
360,23694,-7049,1683,4979,-31344,22604,8709
361,23760,-6974,1608,5025,-31517,22086,9373
362,23826,-6818,1350,5090,-31742,21570,10001
363,23892,-6747,1218,5120,-31854,21078,10599
364,23958,-6583,1065,5178,-31967,20501,11185
365,24024,-6484,943,5217,-32051,19968,11766
366,24090,-6404,746,5235,-32101,19334,12368
367,24156,-6242,669,5264,-32231,18790,12968
368,24222,-6148,473,5314,-32303,18239,13583
369,24288,-6001,354,5312,-32350,17753,14233
370,24354,-5846,204,5370,-32459,17106,14831
371,24420,-5744,15,5352,-32290,16580,15480
372,24486,-5630,-60,5394,-32361,16034,16014
373,24552,-5536,-207,5373,-32244,15465,16554
374,24618,-5379,-302,5392,-32272,14910,17233
375,24684,-5265,-460,5355,-32193,14319,17762
376,24750,-5109,-635,5367,-32121,13743,18412
377,24816,-4959,-691,5361,-32129,13184,18949
378,24882,-4882,-814,5340,-31996,12651,19512
379,24948,-4707,-928,5319,-31969,11927,20074
380,25014,-4584,-1033,5339,-31849,11310,20569
381,25080,-4472,-1181,5310,-31803,10708,21089
382,25146,-4378,-1237,5279,-31630,9972,21598
383,25212,-4237,-1361,5188,-31539,9330,22081
384,25278,-4108,-1462,5220,-31457,8727,22597
385,25344,-3999,-1598,5232,-31250,8055,23030
386,25410,-3897,-1646,5175,-31126,7368,23542
387,25476,-3744,-1691,5147,-30842,6620,23998
388,25542,-3633,-1818,5079,-30644,5937,24441
389,25608,-3516,-1838,5075,-30304,5253,24815
390,25674,-3303,-1980,4990,-30013,4569,25169
391,25740,-3222,-2017,4954,-29763,3869,25723
392,25806,-3104,-2080,4903,-29514,3197,26050
393,25872,-2981,-2159,4882,-29173,2573,26620
394,25938,-2845,-2200,4776,-28878,1944,26848
395,26004,-2804,-2220,4780,-28518,1331,27152
396,26070,-2641,-2393,4652,-28345,709,27537
397,26136,-2563,-2416,4657,-27918,-53,27854
398,26202,-2435,-2495,4591,-27687,-585,28120
399,26268,-2292,-2567,4531,-27467,-1306,28556
400,26334,-2193,-2640,4465,-27050,-1873,28855
401,26400,-2048,-2664,4402,-26660,-2633,29111
402,26466,-2014,-2704,4360,-26208,-3274,29404
403,26532,-1889,-2786,4271,-25730,-3985,29633
404,26598,-1798,-2792,4224,-25326,-4654,29817
405,26664,-1701,-2862,4066,-24900,-5305,30164
406,26730,-1589,-2870,4071,-24463,-5989,30253
407,26796,-1489,-2908,4073,-24028,-6769,30609
408,26862,-1362,-2966,3959,-23604,-7330,30838
409,26928,-1337,-2993,3902,-23027,-8051,30870
410,26994,-1160,-2965,3865,-22657,-8751,31187
411,27060,-1065,-3009,3731,-22027,-9331,31374
412,27126,-1099,-2994,3684,-21652,-10035,31513
413,27192,-907,-3043,3585,-21232,-10628,31723
414,27258,-922,-3112,3535,-20710,-11321,31847
415,27324,-732,-3088,3487,-20376,-11967,31842
416,27390,-607,-3092,3370,-19735,-12509,32036
417,27456,-581,-3108,3409,-19106,-13110,32035
418,27522,-522,-3103,3341,-18581,-13809,32236
419,27588,-392,-3154,3205,-18002,-14394,32184
420,27654,-349,-3109,3200,-17446,-14983,32188
421,27720,-265,-3085,3018,-16906,-15531,32282
422,27786,-207,-3083,3011,-16384,-16222,32279
423,27852,-134,-3129,2817,-15754,-16658,32317
424,27918,-62,-3114,2851,-15111,-17392,32190
425,27984,82,-3072,2723,-14613,-17806,32258
426,28050,76,-3100,2662,-13905,-18361,32227
427,28116,181,-3111,2627,-13370,-18996,32127
428,28182,250,-3076,2459,-12698,-19527,31994
429,28248,225,-3013,2365,-12090,-20088,32036
430,28314,326,-3032,2366,-11531,-20510,31863
431,28380,346,-2994,2287,-10857,-21246,31827
432,28446,487,-2982,2153,-10223,-21580,31665
433,28512,490,-2981,2141,-9492,-22105,31452
434,28578,515,-2920,2021,-8889,-22505,31300
435,28644,614,-2960,2004,-8337,-23156,31101
436,28710,728,-3003,1910,-7609,-23549,31033
437,28776,719,-2935,1834,-6834,-24027,30774
438,28842,801,-2794,1813,-6296,-24434,30682
439,28908,811,-2914,1786,-5524,-24898,30386
440,28974,854,-2900,1626,-4879,-25313,30103
441,29040,933,-2874,1596,-4214,-25754,29685
442,29106,937,-2768,1540,-3660,-26232,29515
443,29172,956,-2751,1439,-2851,-26578,29403
444,29238,1021,-2703,1480,-2085,-26984,29061
445,29304,1149,-2656,1341,-1445,-27237,28672
446,29370,1027,-2599,1324,-917,-27766,28526
447,29436,1047,-2709,1231,-174,-27942,28132
448,29502,1089,-2625,1206,498,-28393,27738
449,29568,1194,-2501,1000,1090,-28605,27406
450,29634,1174,-2560,1031,1792,-28837,27112
451,29700,1241,-2451,1030,2425,-29285,26699
452,29766,1272,-2507,906,3158,-29706,26417
453,29832,1312,-2463,771,3679,-29853,25989
454,29898,1231,-2435,751,4504,-30213,25464
455,29964,1325,-2385,771,4962,-30410,25092
456,30030,1409,-2483,670,5809,-30658,24719
457,30096,1356,-2354,587,6589,-30897,24303
458,30162,1398,-2302,604,7128,-31152,23826
459,30228,1382,-2266,627,7707,-31377,23457
460,30294,1366,-2247,513,8531,-31654,23047
461,30360,1448,-2244,540,9192,-31937,22512
462,30426,1458,-2258,329,9894,-32014,22083
463,30492,1405,-2147,328,10532,-32050,21387
464,30558,1469,-2050,279,11031,-32084,20963
465,30624,1451,-2087,218,11748,-32200,20658
466,30690,1471,-2084,248,12430,-32267,19874
467,30756,1511,-2002,147,13044,-32264,19324
468,30822,1493,-1956,106,13829,-32378,18849
469,30888,1535,-1935,61,14280,-32404,18279
470,30954,1502,-1973,14,14805,-32503,17692
471,31020,1447,-1868,-16,15467,-32617,17097
472,31086,1579,-1888,-85,15999,-32683,16492
473,31152,1456,-1824,-113,16513,-32664,15892
474,31218,1610,-1764,-121,17017,-32630,15201
475,31284,1492,-1696,-217,17596,-32716,14684
476,31350,1576,-1698,-190,18162,-32591,14062
477,31416,1581,-1660,-214,18771,-32607,13485
478,31482,1592,-1647,-257,19314,-32542,12896
479,31548,1612,-1617,-229,20045,-32494,12273
480,31614,1608,-1558,-360,20448,-32351,11696
481,31680,1601,-1560,-363,21022,-32200,11098
482,31746,1570,-1475,-478,21604,-32194,10509
483,31812,1600,-1508,-547,22039,-32076,9762
484,31878,1558,-1507,-478,22656,-31841,9085
485,31944,1611,-1373,-537,23085,-31725,8497
486,32010,1663,-1384,-623,23530,-31386,7848
487,32076,1613,-1368,-617,24037,-31144,7208
488,32142,1646,-1248,-646,24500,-31047,6676
489,32208,1623,-1316,-664,24969,-30798,6079
490,32274,1616,-1288,-654,25479,-30558,5350
491,32340,1654,-1221,-720,25898,-30480,4643
492,32406,1640,-1190,-816,26353,-30077,3947
493,32472,1633,-1162,-844,26743,-29862,3302
494,32538,1644,-1118,-798,27096,-29551,2542
495,32604,1670,-1072,-825,27533,-29248,1949
496,32670,1638,-1041,-869,28016,-29009,1228
497,32736,1663,-978,-945,28313,-28798,579
498,32802,1648,-989,-908,28687,-28403,-135
499,32868,1626,-991,-1041,28984,-28213,-855
500,32934,1630,-988,-1039,29278,-27781,-1562
501,33000,1634,-948,-1068,29465,-27372,-2217
502,33066,1608,-875,-1136,29734,-27013,-2898
503,33132,1628,-838,-1156,29911,-26650,-3561
504,33198,1635,-811,-1162,30250,-26259,-4188
505,33264,1617,-802,-1174,30541,-25843,-4943
506,33330,1615,-693,-1238,30765,-25499,-5621
507,33396,1638,-712,-1252,30987,-25061,-6246
508,33462,1597,-709,-1333,31222,-24553,-6917
509,33528,1614,-663,-1310,31372,-24065,-7643
510,33594,1595,-616,-1363,31647,-23614,-8146
511,33660,1623,-602,-1365,31869,-23133,-8840
512,33726,1617,-555,-1429,32078,-22600,-9506
513,33792,1595,-529,-1386,32264,-22138,-10128
514,33858,1603,-493,-1511,32440,-21616,-10774
515,33924,1608,-467,-1527,32515,-21088,-11285
516,33990,1601,-428,-1522,32635,-20448,-11950
517,34056,1588,-363,-1596,32650,-19885,-12529
518,34122,1574,-349,-1600,32717,-19336,-13154
519,34188,1635,-318,-1632,32809,-18821,-13764
520,34254,1585,-289,-1642,32894,-18272,-14372
521,34320,1582,-273,-1692,33003,-17688,-14953
522,34386,1554,-190,-1778,32963,-17138,-15573
523,34452,1522,-191,-1787,32933,-16503,-16223
524,34518,1574,-114,-1810,32888,-16004,-16813
525,34584,1536,-85,-1809,32872,-15481,-17358
526,34650,1547,-12,-1854,32740,-14861,-18001
527,34716,1509,30,-1838,32719,-14394,-18608
528,34782,1490,61,-1946,32676,-13765,-19146
529,34848,1515,95,-1966,32638,-13165,-19691
530,34914,1528,142,-2021,32536,-12566,-20202
531,34980,1506,183,-2039,32457,-11868,-20802
532,35046,1474,250,-2070,32377,-11192,-21234
533,35112,1448,292,-2134,32320,-10577,-21813
534,35178,1468,369,-2130,32232,-9965,-22301
535,35244,1451,312,-2166,32112,-9300,-22845
536,35310,1452,471,-2222,32048,-8672,-23366
537,35376,1427,467,-2201,31827,-7980,-23745
538,35442,1404,533,-2276,31553,-7338,-24224
539,35508,1406,603,-2276,31308,-6590,-24635
540,35574,1344,633,-2369,31025,-5837,-25080
541,35640,1340,678,-2362,30833,-5160,-25444
542,35706,1322,725,-2408,30517,-4450,-25901
543,35772,1346,784,-2428,30285,-3838,-26223
544,35838,1303,773,-2461,29979,-3089,-26717
545,35904,1259,883,-2455,29529,-2466,-27119
